beta,gamma,t,S,I,R,dS_dt,dI_dt,dR_dt
0.15682884655830956,0.027140124165814954,113.43353845767751,0.004399999999999999,0.1371004890394273,0.8584995109605729,-0.0002283275330396523,-0.0033493763734779303,0.003577703906517571
0.15682884655830956,0.027140124165814954,116.49930976734447,0.004,0.12674733011244388,0.8692526698875561,-9.785465701699363e-05,-0.0030733198358616,0.0031711744928785424
0.15682884655830956,0.027140124165814954,119.56508107701144,0.0038,0.11825629748299757,0.8779437025170024,-6.523643801132901e-05,-0.0026278753442412137,0.0026931117822525386
0.15682884655830956,0.027140124165814954,122.6308523866784,0.0036,0.11063440044093206,0.885765599559068,-9.785465701699374e-05,-0.0025750298423702425,0.0026728844993872403
0.15682884655830956,0.027140124165814954,125.69662369634536,0.0032,0.10246739225844773,0.8943326077415522,-6.523643801132934e-05,-0.002628490503446084,0.0026937269414574194
0.15682884655830956,0.027140124165814954,128.76239500601233,0.0032,0.0945176988945379,0.9022823011054621,0.0,-0.0026882506262361286,0.002688250626236177
0.15682884655830956,0.027140124165814954,131.82816631567928,0.0032,0.08598426897222977,0.9108157310277702,0.0,-0.0026687081347647346,0.002668708134764719
0.15682884655830956,0.027140124165814954,134.89393762534624,0.0032,0.07815440122766482,0.9186455987723351,0.0,-0.002083018236229122,0.0020830182362291116
0.15682884655830956,0.027140124165814954,137.9597089350132,0.0032,0.07321215387994115,0.9235878461200588,0.0,-0.0017031215026174773,0.001703121502617505
0.15682884655830956,0.027140124165814954,141.02548024468015,0.0032,0.06771163914846175,0.9290883608515383,-3.2618219005664615e-05,-0.0014929492131080524,0.0015255674321137114
0.15682884655830956,0.027140124165814954,144.0912515543471,0.003,0.0640580721512681,0.9329419278487319,-9.785465701699379e-05,-0.0013731324044668064,0.0014709870614837695
0.15682884655830956,0.027140124165814954,147.15702286401407,0.0026000000000000003,0.05929221928848506,0.9381077807115149,-6.523643801132918e-05,-0.0016077637820185314,0.0016730002200298355
0.15682884655830956,0.027140124165814954,150.22279417368102,0.0026000000000000003,0.05419999999999999,0.9431999999999998,0.0,-0.0016609912397667565,0.0016609912397667044
0.1697034397612326,0.25470148888883326,0.0,0.9949999999999999,0.005,0.0,-0.0034912533883665305,-0.0011934990883301767,0.004684752476697427
0.1697034397612326,0.25470148888883326,0.14197116554977854,0.9945043426872239,0.004830557543347167,0.0006650997694289454,-0.0025455902621276394,-0.00015101659350789595,0.0026966068556359586
0.1697034397612326,0.25470148888883326,0.2839423310995571,0.994277199166947,0.004957119996404654,0.0007656808366483209,-0.0015647316050970694,0.0007448458563456446,0.000819885748750933
0.1697034397612326,0.25470148888883326,0.42591349664933564,0.9940600491477276,0.005042050812107795,0.0008979000401645914,-0.0016582157833999744,0.00034265094627360104,0.0013155648371267238
